"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","Servidor",,,,"User:","root"
"Cmdline:","dstat -c --output dstat2.txt",,,,"Date:","14 May 2018 16:39:11 UTC"

"total cpu usage",,,,,
"usr","sys","idl","wai","hiq","siq"
28.856,19.403,41.791,0.0,0.0,9.950
29.648,21.608,41.709,0.0,0.0,7.035
26.904,18.782,42.132,0.0,0.0,12.183
28.141,23.116,39.196,0.0,0.0,9.548
26.425,20.725,44.041,0.0,0.0,8.808
25.641,21.026,42.564,0.513,0.0,10.256
29.534,19.689,41.969,0.0,0.0,8.808
27.041,22.449,41.837,0.0,0.0,8.673
28.426,21.320,41.117,0.0,0.0,9.137
26.904,20.305,40.609,0.0,0.0,12.183
30.612,19.388,41.327,0.0,0.0,8.673
30.570,19.689,42.487,0.0,0.0,7.254
28.934,20.305,41.117,0.0,0.0,9.645
30.412,20.103,42.268,0.0,0.0,7.216
30.412,17.526,43.299,0.0,0.0,8.763
27.778,20.707,42.424,0.0,0.0,9.091
26.733,21.782,42.079,0.0,0.0,9.406
28.934,19.797,42.132,0.0,0.0,9.137
29.949,17.766,41.624,0.0,0.0,10.660
25.654,21.466,44.503,0.0,0.0,8.377
26.368,21.393,40.796,0.0,0.0,11.443
29.744,18.462,42.564,0.0,0.0,9.231
28.646,18.750,44.271,0.0,0.0,8.333
27.320,23.196,40.722,0.0,0.0,8.763
25.521,20.312,45.312,0.0,0.0,8.854
29.353,21.393,40.299,0.0,0.0,8.955
28.283,22.222,41.919,0.0,0.0,7.576
26.042,18.229,45.312,0.0,0.0,10.417
28.141,17.588,42.714,0.0,0.0,11.558
31.841,16.915,40.796,0.0,0.0,10.448
31.771,17.188,43.750,0.0,0.0,7.292
27.273,19.786,43.850,0.0,0.0,9.091
28.497,18.135,43.523,0.0,0.0,9.845
26.984,19.048,44.444,0.0,0.0,9.524
25.888,22.335,42.132,0.0,0.0,9.645
23.980,20.408,44.898,0.0,0.0,10.714
28.042,19.577,43.386,0.0,0.0,8.995
28.796,17.801,43.455,0.0,0.0,9.948
26.943,21.244,40.933,0.0,0.0,10.881
30.102,20.408,41.837,0.0,0.0,7.653
27.979,19.689,43.523,0.0,0.0,8.808
28.125,21.354,43.750,0.0,0.0,6.771
24.607,21.466,42.932,0.0,0.0,10.995
27.778,19.697,43.434,0.0,0.0,9.091
23.560,19.895,45.550,0.0,0.0,10.995
26.842,15.789,45.789,0.0,0.0,11.579
27.363,19.900,42.786,0.0,0.0,9.950
29.293,20.707,41.414,0.0,0.0,8.586
28.866,21.134,41.753,0.0,0.0,8.247
27.273,19.697,42.424,0.0,0.0,10.606
28.358,19.900,40.796,0.0,0.0,10.945
30.392,22.059,38.235,0.0,0.0,9.314
35.354,15.657,39.899,0.0,0.0,9.091
31.443,19.588,40.206,0.0,0.0,8.763
30.0,20.0,41.579,0.0,0.0,8.421
26.238,26.238,40.099,0.0,0.0,7.426
30.570,18.135,40.933,0.0,0.0,10.363
29.082,18.367,40.306,0.0,0.0,12.245
25.532,21.277,43.617,0.0,0.0,9.574
25.907,20.725,42.487,0.0,0.0,10.881
24.868,23.280,42.328,0.0,0.0,9.524
23.370,21.196,44.565,0.0,0.0,10.870
27.041,21.939,39.286,0.0,0.0,11.735
21.693,16.931,48.677,0.0,0.0,12.698
24.631,21.675,45.813,0.0,0.0,7.882
25.907,16.580,45.078,0.0,0.0,12.435
26.531,19.898,41.327,0.0,0.0,12.245
25.381,20.305,43.655,0.0,0.0,10.660
23.560,20.942,45.026,0.0,0.0,10.471
26.702,23.560,40.838,0.0,0.0,8.901
23.834,22.280,42.487,0.0,0.0,11.399
29.082,18.367,42.347,0.0,0.0,10.204
28.358,20.398,43.284,0.0,0.0,7.960
26.702,21.466,43.979,0.0,0.0,7.853
25.641,22.051,42.564,0.0,0.0,9.744
26.500,22.0,42.0,0.0,0.0,9.500
25.654,21.990,43.455,0.0,0.0,8.901
26.882,20.430,44.086,0.0,0.0,8.602
26.554,19.209,45.198,0.0,0.0,9.040
29.947,20.856,42.781,0.0,0.0,6.417
27.979,21.762,43.005,0.0,0.0,7.254
27.835,21.134,41.753,0.0,0.0,9.278
27.027,21.622,40.541,0.0,0.0,10.811
29.630,20.106,41.799,0.0,0.0,8.466
24.737,22.105,42.632,0.0,0.0,10.526
30.851,21.809,39.894,0.0,0.0,7.447
26.425,21.244,40.933,0.0,0.0,11.399
25.0,22.340,44.149,0.0,0.0,8.511
25.789,21.579,44.211,0.0,0.0,8.421
26.768,19.697,42.424,0.0,0.0,11.111
28.497,21.244,42.487,0.0,0.0,7.772
27.320,21.134,43.814,0.0,0.0,7.732
29.016,20.207,42.487,0.0,0.0,8.290
26.178,20.419,43.979,0.0,0.0,9.424
28.571,19.231,45.604,0.0,0.0,6.593
27.568,20.0,45.405,0.0,0.0,7.027
28.0,22.0,41.0,0.0,0.0,9.0
27.083,21.354,42.708,0.0,0.0,8.854
30.0,20.526,42.632,0.0,0.0,6.842
29.255,20.213,42.553,0.0,0.0,7.979
29.319,19.372,41.885,0.0,0.0,9.424
23.980,20.918,45.918,0.0,0.0,9.184
23.711,21.134,47.423,0.0,0.0,7.732
25.373,21.891,44.279,0.0,0.0,8.458
27.638,16.080,45.226,0.0,0.0,11.055
30.0,20.526,43.158,0.0,0.0,6.316
27.179,22.051,41.538,0.0,0.0,9.231
26.633,22.613,41.206,0.0,0.0,9.548
25.389,21.762,44.041,0.0,0.0,8.808
27.0,20.500,42.500,0.0,0.0,10.0
28.0,21.500,41.0,0.0,0.0,9.500
29.798,21.212,41.919,0.0,0.0,7.071
27.461,19.171,44.041,0.0,0.0,9.326
29.703,20.297,41.089,0.0,0.0,8.911
26.289,19.588,43.814,0.0,0.0,10.309
28.718,16.410,44.615,0.0,0.0,10.256
29.648,18.593,39.196,0.0,0.0,12.563
28.788,20.202,40.909,0.0,0.0,10.101
25.773,20.619,42.268,0.0,0.0,11.340
27.861,20.398,40.299,0.0,0.0,11.443
24.490,22.449,42.857,0.0,0.0,10.204
25.0,22.449,43.878,0.0,0.0,8.673
20.297,13.861,58.416,0.0,0.0,7.426
0.0,0.0,100.0,0.0,0.0,0.0
0.0,1.0,99.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.503,99.497,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,99.500,0.500,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.0,99.502,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.498,0.498,99.005,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.500,0.500,99.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.500,99.500,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
0.0,0.0,100.0,0.0,0.0,0.0
